id,date,user,pc,filename,content
FIL-101065,2024-03-20 02:23:00,USER_INSIDER_BOB,PC-BOB-01,E:\Backup_Dump\ActiveDirectory_Hashes_13.ntds,hash_dump
FIL-101066,2024-03-20 02:24:00,USER_INSIDER_BOB,PC-BOB-01,E:\Backup_Dump\ActiveDirectory_Hashes_14.ntds,hash_dump
FIL-101067,2024-03-20 02:25:00,USER_INSIDER_BOB,PC-BOB-01,E:\Backup_Dump\ActiveDirectory_Hashes_15.ntds,hash_dump
FIL-101068,2024-03-20 02:26:00,USER_INSIDER_BOB,PC-BOB-01,E:\Backup_Dump\ActiveDirectory_Hashes_16.ntds,hash_dump
FIL-101069,2024-03-20 02:27:00,USER_INSIDER_BOB,PC-BOB-01,E:\Backup_Dump\ActiveDirectory_Hashes_17.ntds,hash_dump
FIL-101070,2024-03-20 02:28:00,USER_INSIDER_BOB,PC-BOB-01,E:\Backup_Dump\ActiveDirectory_Hashes_18.ntds,hash_dump
FIL-101071,2024-03-20 02:29:00,USER_INSIDER_BOB,PC-BOB-01,E:\Backup_Dump\ActiveDirectory_Hashes_19.ntds,hash_dump
FIL-101084,2024-03-21 02:25:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_0.bin,proprietary_code
FIL-101085,2024-03-21 02:25:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_1.bin,proprietary_code
FIL-101086,2024-03-21 02:25:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_2.bin,proprietary_code
FIL-101087,2024-03-21 02:26:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_3.bin,proprietary_code
FIL-101088,2024-03-21 02:26:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_4.bin,proprietary_code
FIL-101089,2024-03-21 02:26:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_5.bin,proprietary_code
FIL-101090,2024-03-21 02:27:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_6.bin,proprietary_code
FIL-101091,2024-03-21 02:27:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_7.bin,proprietary_code
FIL-101092,2024-03-21 02:27:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_8.bin,proprietary_code
FIL-101093,2024-03-21 02:28:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_9.bin,proprietary_code
FIL-101094,2024-03-21 02:28:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_10.bin,proprietary_code
FIL-101095,2024-03-21 02:28:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_11.bin,proprietary_code
FIL-101096,2024-03-21 02:29:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_12.bin,proprietary_code
FIL-101097,2024-03-21 02:29:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_13.bin,proprietary_code
FIL-101098,2024-03-21 02:29:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_14.bin,proprietary_code
FIL-101099,2024-03-21 02:30:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_15.bin,proprietary_code
FIL-101100,2024-03-21 02:30:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_16.bin,proprietary_code
FIL-101101,2024-03-21 02:30:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_17.bin,proprietary_code
FIL-101102,2024-03-21 02:31:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_18.bin,proprietary_code
FIL-101103,2024-03-21 02:31:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_19.bin,proprietary_code
FIL-101104,2024-03-21 02:31:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_20.bin,proprietary_code
FIL-101105,2024-03-21 02:32:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_21.bin,proprietary_code
FIL-101106,2024-03-21 02:32:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_22.bin,proprietary_code
FIL-101107,2024-03-21 02:32:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_23.bin,proprietary_code
FIL-101108,2024-03-21 02:33:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_24.bin,proprietary_code
FIL-101109,2024-03-21 02:33:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_25.bin,proprietary_code
FIL-101110,2024-03-21 02:33:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_26.bin,proprietary_code
FIL-101111,2024-03-21 02:34:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_27.bin,proprietary_code
FIL-101112,2024-03-21 02:34:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_28.bin,proprietary_code
FIL-101113,2024-03-21 02:34:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_29.bin,proprietary_code
FIL-101114,2024-03-21 02:35:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_30.bin,proprietary_code
FIL-101115,2024-03-21 02:35:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_31.bin,proprietary_code
FIL-101116,2024-03-21 02:35:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_32.bin,proprietary_code
FIL-101117,2024-03-21 02:36:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_33.bin,proprietary_code
FIL-101118,2024-03-21 02:36:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_34.bin,proprietary_code
FIL-101133,2024-03-22 02:25:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_0.bin,proprietary_code
FIL-101134,2024-03-22 02:25:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_1.bin,proprietary_code
FIL-101135,2024-03-22 02:25:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_2.bin,proprietary_code
FIL-101136,2024-03-22 02:26:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_3.bin,proprietary_code
FIL-101137,2024-03-22 02:26:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_4.bin,proprietary_code
FIL-101138,2024-03-22 02:26:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_5.bin,proprietary_code
FIL-101139,2024-03-22 02:27:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_6.bin,proprietary_code
FIL-101140,2024-03-22 02:27:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_7.bin,proprietary_code
FIL-101141,2024-03-22 02:27:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_8.bin,proprietary_code
FIL-101142,2024-03-22 02:28:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_9.bin,proprietary_code
FIL-101143,2024-03-22 02:28:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_10.bin,proprietary_code
FIL-101144,2024-03-22 02:28:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_11.bin,proprietary_code
FIL-101145,2024-03-22 02:29:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_12.bin,proprietary_code
FIL-101146,2024-03-22 02:29:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_13.bin,proprietary_code
FIL-101147,2024-03-22 02:29:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_14.bin,proprietary_code
FIL-101148,2024-03-22 02:30:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_15.bin,proprietary_code
FIL-101149,2024-03-22 02:30:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_16.bin,proprietary_code
FIL-101150,2024-03-22 02:30:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_17.bin,proprietary_code
FIL-101151,2024-03-22 02:31:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_18.bin,proprietary_code
FIL-101152,2024-03-22 02:31:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_19.bin,proprietary_code
FIL-101153,2024-03-22 02:31:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_20.bin,proprietary_code
FIL-101154,2024-03-22 02:32:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_21.bin,proprietary_code
FIL-101155,2024-03-22 02:32:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_22.bin,proprietary_code
FIL-101156,2024-03-22 02:32:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_23.bin,proprietary_code
FIL-101157,2024-03-22 02:33:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_24.bin,proprietary_code
FIL-101158,2024-03-22 02:33:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_25.bin,proprietary_code
FIL-101159,2024-03-22 02:33:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_26.bin,proprietary_code
FIL-101160,2024-03-22 02:34:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_27.bin,proprietary_code
FIL-101161,2024-03-22 02:34:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_28.bin,proprietary_code
FIL-101162,2024-03-22 02:34:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_29.bin,proprietary_code
FIL-101163,2024-03-22 02:35:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_30.bin,proprietary_code
FIL-101164,2024-03-22 02:35:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_31.bin,proprietary_code
FIL-101165,2024-03-22 02:35:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_32.bin,proprietary_code
FIL-101166,2024-03-22 02:36:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_33.bin,proprietary_code
FIL-101167,2024-03-22 02:36:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_34.bin,proprietary_code
FIL-101180,2024-03-23 02:25:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_0.bin,proprietary_code
FIL-101181,2024-03-23 02:25:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_1.bin,proprietary_code
FIL-101182,2024-03-23 02:25:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_2.bin,proprietary_code
FIL-101183,2024-03-23 02:26:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_3.bin,proprietary_code
FIL-101184,2024-03-23 02:26:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_4.bin,proprietary_code
FIL-101185,2024-03-23 02:26:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_5.bin,proprietary_code
FIL-101186,2024-03-23 02:27:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_6.bin,proprietary_code
FIL-101187,2024-03-23 02:27:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_7.bin,proprietary_code
FIL-101188,2024-03-23 02:27:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_8.bin,proprietary_code
FIL-101189,2024-03-23 02:28:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_9.bin,proprietary_code
FIL-101190,2024-03-23 02:28:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_10.bin,proprietary_code
FIL-101191,2024-03-23 02:28:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_11.bin,proprietary_code
FIL-101192,2024-03-23 02:29:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_12.bin,proprietary_code
FIL-101193,2024-03-23 02:29:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_13.bin,proprietary_code
FIL-101194,2024-03-23 02:29:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_14.bin,proprietary_code
FIL-101195,2024-03-23 02:30:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_15.bin,proprietary_code
FIL-101196,2024-03-23 02:30:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_16.bin,proprietary_code
FIL-101197,2024-03-23 02:30:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_17.bin,proprietary_code
FIL-101198,2024-03-23 02:31:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_18.bin,proprietary_code
FIL-101199,2024-03-23 02:31:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_19.bin,proprietary_code
FIL-101200,2024-03-23 02:31:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_20.bin,proprietary_code
FIL-101201,2024-03-23 02:32:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_21.bin,proprietary_code
FIL-101202,2024-03-23 02:32:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_22.bin,proprietary_code
FIL-101203,2024-03-23 02:32:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_23.bin,proprietary_code
FIL-101204,2024-03-23 02:33:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_24.bin,proprietary_code
FIL-101205,2024-03-23 02:33:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_25.bin,proprietary_code
FIL-101206,2024-03-23 02:33:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_26.bin,proprietary_code
FIL-101207,2024-03-23 02:34:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_27.bin,proprietary_code
FIL-101208,2024-03-23 02:34:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_28.bin,proprietary_code
FIL-101209,2024-03-23 02:34:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_29.bin,proprietary_code
FIL-101210,2024-03-23 02:35:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_30.bin,proprietary_code
FIL-101211,2024-03-23 02:35:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_31.bin,proprietary_code
FIL-101212,2024-03-23 02:35:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_32.bin,proprietary_code
FIL-101213,2024-03-23 02:36:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_33.bin,proprietary_code
FIL-101214,2024-03-23 02:36:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_34.bin,proprietary_code
FIL-101219,2024-03-24 02:25:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_0.bin,proprietary_code
FIL-101220,2024-03-24 02:25:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_1.bin,proprietary_code
FIL-101221,2024-03-24 02:25:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_2.bin,proprietary_code
FIL-101222,2024-03-24 02:26:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_3.bin,proprietary_code
FIL-101223,2024-03-24 02:26:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_4.bin,proprietary_code
FIL-101224,2024-03-24 02:26:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_5.bin,proprietary_code
FIL-101225,2024-03-24 02:27:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_6.bin,proprietary_code
FIL-101226,2024-03-24 02:27:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_7.bin,proprietary_code
FIL-101227,2024-03-24 02:27:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_8.bin,proprietary_code
FIL-101228,2024-03-24 02:28:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_9.bin,proprietary_code
FIL-101229,2024-03-24 02:28:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_10.bin,proprietary_code
FIL-101230,2024-03-24 02:28:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_11.bin,proprietary_code
FIL-101231,2024-03-24 02:29:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_12.bin,proprietary_code
FIL-101232,2024-03-24 02:29:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_13.bin,proprietary_code
FIL-101233,2024-03-24 02:29:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_14.bin,proprietary_code
FIL-101234,2024-03-24 02:30:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_15.bin,proprietary_code
FIL-101235,2024-03-24 02:30:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_16.bin,proprietary_code
FIL-101236,2024-03-24 02:30:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_17.bin,proprietary_code
FIL-101237,2024-03-24 02:31:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_18.bin,proprietary_code
FIL-101238,2024-03-24 02:31:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_19.bin,proprietary_code
FIL-101239,2024-03-24 02:31:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_20.bin,proprietary_code
FIL-101240,2024-03-24 02:32:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_21.bin,proprietary_code
FIL-101241,2024-03-24 02:32:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_22.bin,proprietary_code
FIL-101242,2024-03-24 02:32:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_23.bin,proprietary_code
FIL-101243,2024-03-24 02:33:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_24.bin,proprietary_code
FIL-101244,2024-03-24 02:33:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_25.bin,proprietary_code
FIL-101245,2024-03-24 02:33:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_26.bin,proprietary_code
FIL-101246,2024-03-24 02:34:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_27.bin,proprietary_code
FIL-101247,2024-03-24 02:34:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_28.bin,proprietary_code
FIL-101248,2024-03-24 02:34:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_29.bin,proprietary_code
FIL-101249,2024-03-24 02:35:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_30.bin,proprietary_code
FIL-101250,2024-03-24 02:35:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_31.bin,proprietary_code
FIL-101251,2024-03-24 02:35:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_32.bin,proprietary_code
FIL-101252,2024-03-24 02:36:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_33.bin,proprietary_code
FIL-101253,2024-03-24 02:36:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_34.bin,proprietary_code
FIL-101260,2024-03-25 02:25:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_0.bin,proprietary_code
FIL-101261,2024-03-25 02:25:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_1.bin,proprietary_code
FIL-101262,2024-03-25 02:25:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_2.bin,proprietary_code
FIL-101263,2024-03-25 02:26:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_3.bin,proprietary_code
FIL-101264,2024-03-25 02:26:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_4.bin,proprietary_code
FIL-101265,2024-03-25 02:26:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_5.bin,proprietary_code
FIL-101266,2024-03-25 02:27:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_6.bin,proprietary_code
FIL-101267,2024-03-25 02:27:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_7.bin,proprietary_code
FIL-101268,2024-03-25 02:27:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_8.bin,proprietary_code
FIL-101269,2024-03-25 02:28:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_9.bin,proprietary_code
FIL-101270,2024-03-25 02:28:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_10.bin,proprietary_code
FIL-101271,2024-03-25 02:28:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_11.bin,proprietary_code
FIL-101272,2024-03-25 02:29:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_12.bin,proprietary_code
FIL-101273,2024-03-25 02:29:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_13.bin,proprietary_code
FIL-101274,2024-03-25 02:29:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_14.bin,proprietary_code
FIL-101275,2024-03-25 02:30:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_15.bin,proprietary_code
FIL-101276,2024-03-25 02:30:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_16.bin,proprietary_code
FIL-101277,2024-03-25 02:30:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_17.bin,proprietary_code
FIL-101278,2024-03-25 02:31:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_18.bin,proprietary_code
FIL-101279,2024-03-25 02:31:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_19.bin,proprietary_code
FIL-101280,2024-03-25 02:31:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_20.bin,proprietary_code
FIL-101281,2024-03-25 02:32:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_21.bin,proprietary_code
FIL-101282,2024-03-25 02:32:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_22.bin,proprietary_code
FIL-101283,2024-03-25 02:32:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_23.bin,proprietary_code
FIL-101284,2024-03-25 02:33:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_24.bin,proprietary_code
FIL-101285,2024-03-25 02:33:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_25.bin,proprietary_code
FIL-101286,2024-03-25 02:33:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_26.bin,proprietary_code
FIL-101287,2024-03-25 02:34:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_27.bin,proprietary_code
FIL-101288,2024-03-25 02:34:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_28.bin,proprietary_code
FIL-101289,2024-03-25 02:34:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_29.bin,proprietary_code
FIL-101290,2024-03-25 02:35:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_30.bin,proprietary_code
FIL-101291,2024-03-25 02:35:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_31.bin,proprietary_code
FIL-101292,2024-03-25 02:35:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_32.bin,proprietary_code
FIL-101293,2024-03-25 02:36:00,USER_INSIDER_MALORY,PC-MAL-01,E:\Exfil\Firmware_Source_v4_secret_33.bin,proprietary_code
